name,participation_count,points,rank,ai_rank
Breakfast Plate,1,0,6982,
APT-Tiramuto,3,0,6983,
Duckyes,1,0,6984,
Devs301,1,0,6985,
Dont_know,1,0,6986,
Noobs of Eldoria,1,0,6987,
NCSOCTH,1,0,6988,
LurenJiaTeam,1,0,6989,
Hackage,1,0,6990,
UZL/THL,1,0,6991,
ZenithM,1,0,6992,
sundanesse404,1,0,6993,
olosc,1,0,6994,
Opaque,1,0,6995,
Wallflower Guild,1,0,6996,
TestHacker,1,0,6997,
thepan,1,0,6998,
TheAngelsHacker's,1,0,6999,
bichi,1,0,7000,
Jaguares,1,0,7001,
The Juice Box,1,0,7002,
n3ptun,1,0,7003,
Hunter exploits,1,0,7004,
Gaza 🇵🇸,1,0,7005,
aslodx,1,0,7006,
street,1,0,7007,
Error_69,1,0,7008,
CyberTennisBalls,1,0,7009,
T3 CTI,1,0,7010,
final_boss,1,0,7011,
Focus  Team,1,0,7012,
Learn&Pwn,1,0,7013,
VendoChiapas,1,0,7014,
Hack&dalf,1,0,7015,
Cyber war Morocco,1,0,7016,
slymebob,1,0,7017,
A3,1,0,7018,
ROKKIES,3,0,7019,
Zer0dayze,5,0,7020,
UZB Red Team,1,0,7021,
Browsing Jrs,1,0,7022,
Sakado_Team,3,0,7023,
hackerman187,1,0,7024,
Hacking Stuff,1,0,7025,
Serop,1,0,7026,
Darckshad4w,1,0,7027,
S25Winter,1,0,7028,
hibiscus,1,0,7029,
Perimeter_Stewards,1,0,7030,
Elden Ring,1,0,7031,
Tioa123,1,0,7032,
Busy bugs,1,0,7033,
_EXCALIBUR_,1,0,7034,
TOCster,2,0,7035,
BitBoyz,1,0,7036,
Black_panthra1,1,0,7037,
R3M0N,1,0,7038,
crist,1,0,7039,
Balista,1,0,7040,
Patriot007,1,0,7041,
fuckmehard,1,0,7042,
atilimapoc,1,0,7043,
Already Crazy,1,0,7044,
0x15kdoto,1,0,7045,
Jushacking,1,0,7046,
Ladybug Makers,1,0,7047,
MARA,1,0,7048,
self-proclaimed expert,1,0,7049,
PL14,1,0,7050,
BitRot,1,0,7051,
KhanhLor,1,0,7052,
Templários,2,0,7053,
UH boys,1,0,7054,
Mahasiswa Kuliah Pulang,1,0,7055,
CoHoBaSta,1,0,7056,
bilbo beginners,1,0,7057,
SoloLowLevelWannaBeHacker,1,0,7058,
PhoenixNest,1,0,7059,
arg-MateAmargo,1,0,7060,
Dr3am3ater94,1,0,7061,
JuniorHackerNewbie2025,1,0,7062,
TeamScar,1,0,7063,
red_dead,1,0,7064,
APT 0,1,0,7065,
solhuntxx,1,0,7066,
CrowdedOrca8398,1,0,7067,
hkcode,1,0,7068,
HALESTORM,1,0,7069,
source code,1,0,7070,
Mootoo,1,0,7071,
iiex,1,0,7072,
RAI_JIN,1,0,7073,
magTuring,1,0,7074,
Six Paths Of Pain,1,0,7075,
Moorish,1,0,7076,
Mohurt,1,0,7077,
charishma,1,0,7078,
saw,1,0,7079,
Stryker CN CCI,1,0,7080,
o.0brava,1,0,7081,
PiyPiy,1,0,7082,
Iubub,1,0,7083,
Team Garuda,1,0,7084,
eoy,1,0,7085,
Rander person playing alone,1,0,7086,
ORION 6IX,3,0,7087,
CGI Eskilstuna,1,0,7088,
EMPC,1,0,7089,
TheFlash0912,1,0,7090,
Shadowflame Sentinels,1,0,7091,
DedBytes,1,0,7092,
Chr1st,1,0,7093,
Dark_hacker1711,1,0,7094,
Ne8utin4i,1,0,7095,
Brototo,2,0,7096,
T00nTeam,1,0,7097,
VX,1,0,7098,
TheM,1,0,7099,
Newbboomers,1,0,7100,
SoFloCodrs,1,0,7101,
Urundais,1,0,7102,
KillSwitch101,1,0,7103,
LuckyB4st4rd,1,0,7104,
Anode,1,0,7105,
PH Newbie,1,0,7106,
the goodfellas,1,0,7107,
CTFlagged,1,0,7108,
labupump,1,0,7109,
Team sweiss,1,0,7110,
0solve,1,0,7111,
ISATYRAN,1,0,7112,
HUNTER5,1,0,7113,
PP-Hackers,1,0,7114,
endd,1,0,7115,
Cyber20J,2,0,7116,
Unkn0wnr1d3r,1,0,7117,
hzz,1,0,7118,
Skillcipher,1,0,7119,
haid,1,0,7120,
Spencer173,1,0,7121,
SpiderByte,1,0,7122,
Complete newbie,1,0,7123,
HackTeamOneHack,2,0,7124,
Coder Spirits,1,0,7125,
Th3_Ju4nk3Rs,3,0,7126,
infrl_team,1,0,7127,
FL4M3,2,0,7128,
Finesse Gang,1,0,7129,
Allergic to Flags,1,0,7130,
Pwnd404,1,0,7131,
Zero Hero,1,0,7132,
@venelouis,1,0,7133,
metapsych,1,0,7134,
WE WHA,1,0,7135,
SoloBolongo,1,0,7136,
greggs-ai-sausage-bake,1,0,7137,
yamoyamohey,1,0,7138,
H7H,1,0,7139,
Old School Testers,1,0,7140,
tavronix,1,0,7141,
AliceinShell,1,0,7142,
TECHPIT,1,0,7143,
n3m35!5,1,0,7144,
TORtle,1,0,7145,
ucsyThreats,1,0,7146,
Cheeku,1,0,7147,
PersianCats,1,0,7148,
Retro0,1,0,7149,
kur0x1412,1,0,7150,
TalesFromEldoria_CTF,1,0,7151,
BullRush,1,0,7152,
ShastraSec,1,0,7153,
0x0_0,1,0,7154,
"sha,shif",1,0,7155,
Hatti Matim Team,2,0,7156,
PX3,1,0,7157,
Kadan,1,0,7158,
BrainOverfow,1,0,7159,
Equipo Umizoomi,1,0,7160,
Maskoff,1,0,7161,
last_place,2,0,7162,
Genxoid,1,0,7163,
Łowcy z Babich Dołów,3,0,7164,
BOTS101,1,0,7165,
babyshit,1,0,7166,
lwqejrkndsj,1,0,7167,
Polt,1,0,7168,
Balbesi_Razgildayi,1,0,7169,
Shashank CR,1,0,7170,
Sparrow HTB,1,0,7171,
Team_New,1,0,7172,
Noob_nerds,1,0,7173,
Sockers,1,0,7174,
Stash,1,0,7175,
cyber_0x1,1,0,7176,
zazzlers,1,0,7177,
THE FIRSTONE,1,0,7178,
White Hats,1,0,7179,
Zero-Day Seekers,1,0,7180,
The_nurvy_Team,1,0,7181,
Creed India,1,0,7182,
Eldoria,1,0,7183,
Cakebrat,1,0,7184,
Duffer Gang,1,0,7185,
wowwee,1,0,7186,
mANCO Squad,1,0,7187,
LUFFY TEAM,1,0,7188,
Bingganmuffin,1,0,7189,
ambrose,2,0,7190,
Debugging Ninja's,1,0,7191,
djokluv,1,0,7192,
blackbird rt,3,0,7193,
TeamMK,1,0,7194,
0x23,1,0,7195,
1mp0st3r,1,0,7196,
Cryptographic Clowns,1,0,7197,
l05tb0yz,1,0,7198,
TheTesters,1,0,7199,
Alaska,1,0,7200,
MancusVersus,2,0,7201,
shaitanmachine,1,0,7202,
DataBroker's,1,0,7203,
Not Mr Robot,1,0,7204,
COOK1E,1,0,7205,
Beast_Hackers,1,0,7206,
Lone Soldiers,1,0,7207,
The Wit and Whimsy,2,0,7208,
GhostArea,1,0,7209,
hahhahahahahahaha,1,0,7210,
A++a(|<,1,0,7211,
Solo§Bolo,1,0,7212,
Ic3l34f,1,0,7213,
Eveheeero,1,0,7214,
Auralis,1,0,7215,
infinity_and_beyond,1,0,7216,
protocol_pirates,2,0,7217,
LoneFerreira,1,0,7218,
B1LLCYPH3R,1,0,7219,
GlitchSec,1,0,7220,
Next-gen,1,0,7221,
42porto,1,0,7222,
Eagle Squad,1,0,7223,
G4rb4nz0s,1,0,7224,
BaseDefenseHack,1,0,7225,
Asura Vajras,1,0,7226,
tacex,1,0,7227,
ph1sh3rz,1,0,7228,
Ifapme Tournai,1,0,7229,
nmn,1,0,7230,
Jaemes,1,0,7231,
The Order of the White Hackers,1,0,7232,
Mr.Buff,1,0,7233,
DominicFout,1,0,7234,
Freeponcnxx,1,0,7235,
G33ky's G33ks,2,0,7236,
Ress_xy,1,0,7237,
FreeForOne,1,0,7238,
Murks!,1,0,7239,
7H3 V01D,1,0,7240,
Equipo 4 - Xin Jie y Yoel,1,0,7241,
Masunya's Simp,1,0,7242,
soloyolo123,1,0,7243,
hacking 101,1,0,7244,
OczlRG,1,0,7245,
akr,1,0,7246,
devfault,1,0,7247,
Vewari,1,0,7248,
HS0X,1,0,7249,
EuridiSeek,1,0,7250,
ikuma,1,0,7251,
HackStreet,1,0,7252,
EmpireKnights,3,0,7253,
0xdxd,1,0,7254,
zuluology,1,0,7255,
TheOtherOtherTeamOfOne,1,0,7256,
Sandijs,1,0,7257,
hope205,1,0,7258,
BERNARDPIVOT TEAM,1,0,7259,
Goon Squad,1,0,7260,
Eden.,1,0,7261,
Station Zero,1,0,7262,
CyberGuilde,1,0,7263,
0x90r00t,1,0,7264,
Flooc,1,0,7265,
golbeda,1,0,7266,
Solo flyer,1,0,7267,
PAWNtoE4,1,0,7268,
ctfteam313,1,0,7269,
Qassar,2,0,7270,
Team NanoAnubis,1,0,7271,
[AI] Claude Code (Palisade),1,0,7272,6
ctfucker,1,0,7273,
RAG,1,0,7274,
sudo rm -rf /,1,0,7275,
TagilCTF,1,0,7276,
HardstuckBronze,1,0,7277,
"~,==,""<",1,0,7278,
AloneLearning,1,0,7279,
7,1,0,7280,
pentestmonkey11,1,0,7281,
JulienLo,1,0,7282,
404: Apocalypse not found,1,0,7283,
Equipo 4 - Yoel y Xin Jie,2,0,7284,
Anonywise_IN,1,0,7285,
meat snotyalc,2,0,7286,
hehehhex222222,1,0,7287,
Ricky Recon,1,0,7288,
carnifices,1,0,7289,
FlagCollector,1,0,7290,
Sixty-Four Shades of Base,1,0,7291,
Lysolec,1,0,7292,
Cyber focus,1,0,7293,
alien23r,1,0,7294,
Pa0x73cal,1,0,7295,
FRS,1,0,7296,
Kang the Conqueror's,1,0,7297,
TheH0ckeyPhreaks,1,0,7298,
OSInters,1,0,7299,
0x40,1,0,7300,
Niiikuuuu,1,0,7301,
Sad pony guerrilla girls,1,0,7302,
30 Rack and a Dream,1,0,7303,
Teamnone,1,0,7304,
RANKERS,1,0,7305,
Cyberpunkflair,1,0,7306,
The bloody beginners,1,0,7307,
punkrats,1,0,7308,
monadobit,1,0,7309,
Dogipop,1,0,7310,
No Entry,1,0,7311,
0Pawns,2,0,7312,
Random Entropy,1,0,7313,
Eldoria Bersekers,1,0,7314,
Root_Sec,1,0,7315,
00kam1-ky0da1,2,0,7316,
Girl Hack,1,0,7317,
surTesters,1,0,7318,
0xspider,1,0,7319,
zjarabaa21,1,0,7320,
Apoxy,1,0,7321,
h95,1,0,7322,
Immabesolo,1,0,7323,
sdkjhflkjashdljih,1,0,7324,
Team Orange,1,0,7325,
BLACKDRAGON SECURITY,1,0,7326,
Ravoza,1,0,7327,
d4rknessS0ns,1,0,7328,
TheB-Team,1,0,7329,
Cyclone Security,1,0,7330,
d3nji_again,1,0,7331,
shogakedada,1,0,7332,
Team_AnonX,1,0,7333,
404 Brain Dead,1,0,7334,
NOS911,1,0,7335,
SlowTeam,1,0,7336,
Rogue One,1,0,7337,
An0nYmuS,1,0,7338,
Nworno Team,1,0,7339,
Khafiya,1,0,7340,
#ack3r0ne,1,0,7341,
Solo Strikers,2,0,7342,
TrueSanicWasHere,1,0,7343,
PolyCyber - PolyMTL,1,0,7344,
ArchBurning,1,0,7345,
CapTheFlags,1,0,7346,
sdwa,1,0,7347,
lookig_for_me,1,0,7348,
magnesium,1,0,7349,
C1RY,1,0,7350,
Whackit,1,0,7351,
Cryptic Hunters,1,0,7352,
EscrowBungkus,3,0,7353,
luckycats,1,0,7354,
Selidrium,1,0,7355,
S0lon3,1,0,7356,
B1n4ryB4nd1ts,1,0,7357,
EVI$ION,1,0,7358,
INE,1,0,7359,
therookie,1,0,7360,
Pit Lord,1,0,7361,
cafe del mar,1,0,7362,
Parupunte,1,0,7363,
Curlywurly,1,0,7364,
SOC IRON HIDE,1,0,7365,
thehackersbrainxor,1,0,7366,
AdminPrivileges,1,0,7367,
Natty Right,1,0,7368,
Ap,1,0,7369,
Thanatos,1,0,7370,
DontBeShyPlzz,1,0,7371,
Wesserboy,1,0,7372,
wkwkwkkwkwkwk,1,0,7373,
H@ckErOnnEE,1,0,7374,
Harvonnicus,1,0,7375,
Vlad Dracula Team,1,0,7376,
Mr-404,1,0,7377,
the noob,1,0,7378,
Nienie,1,0,7379,
OneHand,1,0,7380,
Pirate DFIR,7,0,7381,
Oman Team,2,0,7382,
Skyrim,1,0,7383,
PinkGarlic,1,0,7384,
DistributeDOS,1,0,7385,
7Oct,1,0,7386,
Khan's lonely team,1,0,7387,
TheBestTeamOnEarthWOWWhatAName,1,0,7388,
fartknockers,1,0,7389,
Ta Arnakia,1,0,7390,
Robbin_Rangers,3,0,7391,
Som3,1,0,7392,
IronGuys,1,0,7393,
Pipelinebros,1,0,7394,
Hackerizzz,1,0,7395,
eq4rei,1,0,7396,
I will probably be solo,1,0,7397,
Phish + Chips,1,0,7398,
gr00ts,1,0,7399,
Roomba88,1,0,7400,
XNO,2,0,7401,
SquadX,1,0,7402,
DW?1,1,0,7403,
Triples Is Best,1,0,7404,
JupyterCloud,1,0,7405,
HeadRusheR,1,0,7406,
Scrypt'N Bits,1,0,7407,
tyroHACKERS,2,0,7408,
Not Sure,2,0,7409,
Cyber_Nomads,1,0,7410,
Goo Goo GaGa,1,0,7411,
mild_thunder,1,0,7412,
dragonnest,1,0,7413,
CMPN,1,0,7414,
4li3a,1,0,7415,
aed,1,0,7416,
Sherlock007,2,0,7417,
Stancy,1,0,7418,
dark_hunter,1,0,7419,
SCB_CyberSec_AJAIN,1,0,7420,
Binary Hunter,1,0,7421,
LRM_Crack,1,0,7422,
Brother's,4,0,7423,
Leto,1,0,7424,
Sam_play_CTF,1,0,7425,
kl3e,1,0,7426,
penguinsolo,1,0,7427,
b1b0,1,0,7428,
WUHunters,2,0,7429,
aoe,1,0,7430,
first_time,1,0,7431,
ammood,1,0,7432,
Roger9090,1,0,7433,
Straw Hat,1,0,7434,
Dunedain,1,0,7435,
The Cyberpunks,1,0,7436,
team :p,1,0,7437,
Cyber_Devil_Stalkers,1,0,7438,
Noberiama,1,0,7439,
ExploiDeer,1,0,7440,
NewHTB,1,0,7441,
hacking club,1,0,7442,
Team Tom D,1,0,7443,
Lidar16,1,0,7444,
Anwesh10@9,1,0,7445,
Pixy Pwners,1,0,7446,
DangerousFolk,1,0,7447,
BUSA CIBER,1,0,7448,
checkteam,1,0,7449,
3_x_p,1,0,7450,
thebar,1,0,7451,
Hackoholics,2,0,7452,
D3vTeam,1,0,7453,
DawidMitura,1,0,7454,
ArkansasSPA,1,0,7455,
cyber0x01,1,0,7456,
muielacai,1,0,7457,
SOLO 8008135,1,0,7458,
Mission Impossible 7,1,0,7459,
FL4G_F0UND,1,0,7460,
WCCC-WP-MS,1,0,7461,
bunny_anonymous_,1,0,7462,
The Dark Dominion,3,0,7463,
Deloris,1,0,7464,
Habilitas Protocol,1,0,7465,
herzenstube,1,0,7466,
Its_all_good,1,0,7467,
Cyber_Nomad,1,0,7468,
?cheese,1,0,7469,
Baharmut,1,0,7470,
FrenzyFlame,1,0,7471,
Spectat0rs,1,0,7472,
zurk!ng,1,0,7473,
cr34t0r,1,0,7474,
DontAsk,1,0,7475,
Green Caterpillar,1,0,7476,
ASP_5,1,0,7477,
Mnj,1,0,7478,
HackerConsole,1,0,7479,
themedjay,1,0,7480,
Unwanted Team,1,0,7481,
MaTheMeatLoaf,1,0,7482,
ADX_XDA,2,0,7483,
Sa.M.E,1,0,7484,
"Just me myself and I, Nilsinho",1,0,7485,
l3g3nd4ry t4bl3 №7,2,0,7486,
los hackers de roblox,1,0,7487,
Hamer,1,0,7488,
Digital Phantom,1,0,7489,
Ubunu,1,0,7490,
landwe,2,0,7491,
Snow Game,1,0,7492,
Sonokong,1,0,7493,
ITUCYBER,2,0,7494,
reHAX,1,0,7495,
TSecM,1,0,7496,
H1v3,1,0,7497,
Moroccan best team,1,0,7498,
Zer0cat,1,0,7499,
TalbotEight,1,0,7500,
cdemp solo,1,0,7501,
L0L14M4L0N3,1,0,7502,
Fis,1,0,7503,
DAARKHOURSE,2,0,7504,
AmateurHour *DCH*++,1,0,7505,
CDTI_1,1,0,7506,
dandadan,1,0,7507,
Gmys123,1,0,7508,
MKS,1,0,7509,
BottomGoUp,1,0,7510,
Subaru,2,0,7511,
d1g3,1,0,7512,
CyberMeows,2,0,7513,
om123,1,0,7514,
MeowMeowHacker,1,0,7515,
Jarvis 2.O,2,0,7516,
Teamnewname,1,0,7517,
saraha,1,0,7518,
Particle42,1,0,7519,
dinkcount,1,0,7520,
zz,1,0,7521,
PQEMS,1,0,7522,
1024,1,0,7523,
LUXE,1,0,7524,
HellTeam42,1,0,7525,
toorpwn,1,0,7526,
je suis debutant,1,0,7527,
F33DB4CK,1,0,7528,
xaar3city,1,0,7529,
I7I,1,0,7530,
D4nd3l10nL0v3,2,0,7531,
rm -r /life,1,0,7532,
UniMi Time,3,0,7533,
GGGoNext,1,0,7534,
Knights of Blackrose,1,0,7535,
C___)@,1,0,7536,
ctfctf,1,0,7537,
Guild of the Drunkin Monkeys,1,0,7538,
KEYA_SAHA,1,0,7539,
Advania test,1,0,7540,
Advania training,1,0,7541,
noid is idiot my team not to,1,0,7542,
Block,1,0,7543,
Garudmaan,1,0,7544,
Yokai,1,0,7545,
shalifu,1,0,7546,
Dnoobx,1,0,7547,
Eldorian Heroes,1,0,7548,
PRICOL,1,0,7549,
HackerGirl,1,0,7550,
Fiam Jartin,3,0,7551,
MunkMa,1,0,7552,
Sw4ns,1,0,7553,
Radiant-A,1,0,7554,
shen9nAn,1,0,7555,
N.A.N,1,0,7556,
Teampot,1,0,7557,
NivaSec,1,0,7558,
Onlymyself,1,0,7559,
7he_3_g0lp3s,1,0,7560,
Glory Glory FPTU,1,0,7561,
The Wizards,1,0,7562,
loneli,1,0,7563,
Cybersec031109,1,0,7564,
Contingency,1,0,7565,
nbw,1,0,7566,
Zero 2007,1,0,7567,
sdgjdsoiguds9h,1,0,7568,
dreaddpirates,1,0,7569,
NickTeam,1,0,7570,
sn4k3e,1,0,7571,
MiQue,1,0,7572,
davidmenrod,1,0,7573,
ABTIKAS,1,0,7574,
bulld0zer,1,0,7575,
Ashen Rose,1,0,7576,
Accusamus reprehende,1,0,7577,
Hacktulu,1,0,7578,
Going Solo,1,0,7579,
sh1ne,1,0,7580,
adwwadwawad,1,0,7581,
maybe something that could win,1,0,7582,
Newbies202,2,0,7583,
asdawd,1,0,7584,
asdfasdfasdfadsf123,1,0,7585,
flores,1,0,7586,
kotenpan7255,1,0,7587,
michele0303,1,0,7588,
League of Demon Sealers,1,0,7589,
DOTNETWARRIORS,1,0,7590,
Baldur's Gate,1,0,7591,
Pescara Manzia,1,0,7592,
kmiii,1,0,7593,
KXTI_squad,1,0,7594,
TakenG,1,0,7595,
stinkypoo,1,0,7596,
Rajababu,2,0,7597,
elijah2464,1,0,7598,
105,1,0,7599,
Defrosted Tuna Team,1,0,7600,
poioseinai,1,0,7601,
dragon oscuro,1,0,7602,
Kkdi,1,0,7603,
CuriousCetaceans,1,0,7604,
JenRak,1,0,7605,
Team_Ocean,1,0,7606,
FlexOffences,1,0,7607,
P4N1T14 D4D4K4N,1,0,7608,
"Nah, I'd Win",1,0,7609,
dadiz,1,0,7610,
mitoyoko,1,0,7611,
Br0k3n.-.,1,0,7612,
Spring,1,0,7613,
red1THEgoat,1,0,7614,
jae j,1,0,7615,
desperado,1,0,7616,
shdow,1,0,7617,
TouristAlgerien,1,0,7618,
cactf21032025,1,0,7619,
cys students,1,0,7620,
encoder29,1,0,7621,
AmityUniversityJaipur,1,0,7622,
Aagnikxd,1,0,7623,
Cyber lovers,1,0,7624,
TEAMASIF,1,0,7625,
lazy224,1,0,7626,
Team Apocalypse,1,0,7627,
OffRoad,1,0,7628,
WatCTF,1,0,7629,
shaka_shaka45,1,0,7630,
Team_JBWilde,1,0,7631,
mdmemglelgeeg,1,0,7632,
vfdr,1,0,7633,
GS5,2,0,7634,
issac,1,0,7635,
termin,1,0,7636,
rabeeteam,1,0,7637,
The Kings of Valhalla,1,0,7638,
C10WN5,1,0,7639,
Croccanti,1,0,7640,
WOOOOOOOOOOOW,1,0,7641,
Team99@2025,1,0,7642,
ginga,1,0,7643,
ucob,1,0,7644,
fennecky,1,0,7645,
cocodomato,1,0,7646,
Hecarim all around,1,0,7647,
jevaismehacklebox,1,0,7648,
M4d4u,1,0,7649,
KAMCYBER,1,0,7650,
s4bot3ur,1,0,7651,
one gallon,2,0,7652,
soggy waffles,3,0,7653,
Hogwarts School,1,0,7654,
Programming Penguins,2,0,7655,
EPIC nerds,2,0,7656,
yamanin_solo,1,0,7657,
irenk1,1,0,7658,
CIntrusion,1,0,7659,
Team JK,1,0,7660,
SkullHacker,1,0,7661,
Joseph2,1,0,7662,
East _Siders,1,0,7663,
ctfguy_solo,1,0,7664,
We do best,1,0,7665,
The3xaltedone,1,0,7666,
Rookie_bot,1,0,7667,
სახელი,1,0,7668,
Coding Gems,1,0,7669,
M@$ter,1,0,7670,
Sh4d0W_ctf_,1,0,7671,
Decrepit Scholar,1,0,7672,
Nempan,1,0,7673,
wandelende_magpies,1,0,7674,
redteamobjectif,1,0,7675,
Jsjsjs,1,0,7676,
hevorix,1,0,7677,
Forsakens,1,0,7678,
Sci-bar,2,0,7679,
LititzLocals,3,0,7680,
NoFriendsAtDusk,1,0,7681,
WM team,1,0,7682,
The_Shheald,1,0,7683,
0xHunters1,2,0,7684,
mdk,1,0,7685,
POX,1,0,7686,
obaro,1,0,7687,
WARLIKE,1,0,7688,
Thehook,1,0,7689,
__FADED__,1,0,7690,
Expire,1,0,7691,
helmi's team,1,0,7692,
t210-tm,1,0,7693,
ismz,1,0,7694,
Flag 404s,1,0,7695,
Sporting Clube de Portugal,1,0,7696,
hawt_chili,1,0,7697,
ojitgeahoutaoueat,1,0,7698,
Los_krikos_pvtos,1,0,7699,
ICantHack,1,0,7700,
Pide,1,0,7701,
subrsp0x28,1,0,7702,
Kerbe123,1,0,7703,
A35,2,0,7704,
noneed,1,0,7705,
catch,1,0,7706,
S0mUs3r,1,0,7707,
Hexa Guard,1,0,7708,
kanon_the_natural,1,0,7709,
rulesilol,1,0,7710,
RATNOIR,1,0,7711,
TheSnoopTroop,1,0,7712,
Wolfsbane Watchdogs,1,0,7713,
Joewongtest123,1,0,7714,
Hacker India,1,0,7715,
Endelea,1,0,7716,
Nmh,1,0,7717,
khoisoda,1,0,7718,
haw2a,1,0,7719,
just User,1,0,7720,
Agl3@_S1mp,1,0,7721,
Noob_batman,1,0,7722,
Brinda,1,0,7723,
XCTF,1,0,7724,
pwnpwnpwnnn,1,0,7725,
demo-demo-1,1,0,7726,
QUN...!,2,0,7727,
kumenang(is),1,0,7728,
ANC1912,1,0,7729,
TeamRED011,1,0,7730,
TUFAAN,1,0,7731,
CYBER DUCK,1,0,7732,
dcornel,1,0,7733,
S!lv34w4v3,1,0,7734,
Samurai4019,1,0,7735,
Solo Mio,1,0,7736,
Njajal hehe,1,0,7737,
Self2,1,0,7738,
shadowMeow,1,0,7739,
apocalypse2000,1,0,7740,
boring,1,0,7741,
BugX,1,0,7742,
WinterHasCome,1,0,7743,
Noobie Prt,1,0,7744,
Flag{w3_c4n't_w1n},1,0,7745,
BilluBadmash,1,0,7746,
Golden Sun,1,0,7747,
loli,1,0,7748,
ashiz,1,0,7749,
RandomBoyTeam,1,0,7750,
timtam,1,0,7751,
testjerry,1,0,7752,
niuubies,1,0,7753,
likithme,1,0,7754,
pizarron,1,0,7755,
elfbar-feli,1,0,7756,
KnowledgeSeeker,1,0,7757,
SVS,1,0,7758,
ma1t8,1,0,7759,
TheLa-Team,1,0,7760,
ShpufTeam,1,0,7761,
mouir-O1,1,0,7762,
Byg Bytes,1,0,7763,
BRAIN UPDATE,2,0,7764,
V4NGU4RD,2,0,7765,
AADDEEFFGG,1,0,7766,
Solork,1,0,7767,
IAMTEAM,1,0,7768,
CYBERTEAMMMM,1,0,7769,
Me & Myself,1,0,7770,
ellisz,1,0,7771,
randomteamname1,1,0,7772,
Learner0712,1,0,7773,
Tiffany,1,0,7774,
Hex(),1,0,7775,
DeepSea,1,0,7776,
oculus,1,0,7777,
pancket,1,0,7778,
bannnedddd,1,0,7779,
SimpleJoe,1,0,7780,
The PASHTOONS,1,0,7781,
luckless,1,0,7782,
hash brownies,1,0,7783,
jrjgjk,1,0,7784,
BestTeam,1,0,7785,
imRandOMe123,1,0,7786,
nill,1,0,7787,
qjtyc,1,0,7788,
Klecko,1,0,7789,
LAPPP,1,0,7790,
science_has_failed_our_world,1,0,7791,
Ccn00,1,0,7792,
Name less,1,0,7793,
14rmy,1,0,7794,
Try Not to Suck,1,0,7795,
Nu_Bee,1,0,7796,
SNIPERCTF,1,0,7797,
Ciphered Chaos Crushers,1,0,7798,
secmins,1,0,7799,
TWN01,1,0,7800,
kiyomi,1,0,7801,
The UnKnown-IND,1,0,7802,
Cyberdev14,1,0,7803,
Capybara Conclave,1,0,7804,
xsith,1,0,7805,
sc0p3,1,0,7806,
S0!0,1,0,7807,
Red Nexus,1,0,7808,
Eagle_fang,1,0,7809,
Joao Salgueiro,1,0,7810,
apm,1,0,7811,
Itaru,1,0,7812,
YOSSI,1,0,7813,
RedCoin,1,0,7814,
Cihan,1,0,7815,
GEH,1,0,7816,
Frogggos,1,0,7817,
Zetto,1,0,7818,
Solo_Squad,1,0,7819,
rkives,1,0,7820,
aaa11aa,1,0,7821,
dsadadasdsadasd,1,0,7822,
Team Leveling,1,0,7823,
ELITE2D,1,0,7824,
FAST_EZ,1,0,7825,
faketeam123987,1,0,7826,
Toothy2828,1,0,7827,
aaafs,1,0,7828,
tcivscse,1,0,7829,
goble,1,0,7830,
Bleetles,1,0,7831,
Henry's Team,1,0,7832,
Myanmar Cyber Hackers,1,0,7833,
FreakingAwesomes,1,0,7834,
badbunny,1,0,7835,
TheMavericks,1,0,7836,
0x68732f6e69622f,1,0,7837,
R3d_3y3,2,0,7838,
The Armageddon,1,0,7839,
g3ne0ng,1,0,7840,
H3LLxP1NG,1,0,7841,
bfghb bgfc,1,0,7842,
HIBIRD,1,0,7843,
TheNewWorld,1,0,7844,
mr_robot_dmx,1,0,7845,
BK Cops,1,0,7846,
balamer,1,0,7847,
EHXML,1,0,7848,
ki,1,0,7849,
gta5,1,0,7850,
EvilDead,1,0,7851,
#ca644e,1,0,7852,
suva,1,0,7853,
NewInTheGame,1,0,7854,
smashit,1,0,7855,
메롱,1,0,7856,
moeenn,1,0,7857,
hoadz,1,0,7858,
proxynet,1,0,7859,
D3DS33c,1,0,7860,
setred05,1,0,7861,
SoloLevelling,1,0,7862,
dabidi dibidi,1,0,7863,
tonevim,1,0,7864,
BJ_Horseman,1,0,7865,
Spandauer,1,0,7866,
daisy05,1,0,7867,
I dont know what I am doing,1,0,7868,
stderr0r,1,0,7869,
whynotalone,1,0,7870,
White Rabbit,1,0,7871,
nam,1,0,7872,
fghfgh,1,0,7873,
plok,1,0,7874,
Team Ally,1,0,7875,
heyyou,1,0,7876,
testerrr,1,0,7877,
DISCORD FRENCH,1,0,7878,
coc,1,0,7879,
401 un4uth0r1z3d,1,0,7880,
TNT-Ctf,1,0,7881,
yoyoyoyo,1,0,7882,
ElectrolitTeam,1,0,7883,
piyo!,1,0,7884,
GangeRio,1,0,7885,
Mists,1,0,7886,
razer_cut,1,0,7887,
rebirth51,1,0,7888,
RMR,1,0,7889,
fdsaojhsfdajkndfsaklndfaslk,1,0,7890,
SEU-CSC,1,0,7891,
Hack n Slash,1,0,7892,
villen,1,0,7893,
KRSolo,1,0,7894,
dertogada,1,0,7895,
Croatian_nemesis,1,0,7896,
KrmCntr,1,0,7897,
rodrigo steve,1,0,7898,
blackhacker001,1,0,7899,
the blue noobs,1,0,7900,
salaf,1,0,7901,
Clone,1,0,7902,
